AAA,OS,Linux,5.10.63-v7l+,#1459 SMP Wed Oct 6 16:41:57 BST 2021,armv7l
AAA,boottime,09:09 AM 29-Jun-2022
AAA,command,nmon -ft -s 1 -c 300 -TU -g auto -D 
AAA,cpus,4
AAA,date,29-JUN-2022
BBBP,326,ifconfig,"        RX errors 0  dropped 3624  overruns 0  frame 0"
BBBP,327,ifconfig,"        TX packets 11328  bytes 1717690 (1.6 MiB)"
BBBP,328,ifconfig,"        TX errors 0  dropped 0 overruns 0  carrier 0  collisions 0"
BBBP,329,ifconfig,""
BBBP,330,/bin/df-m
BBBP,331,/bin/df-m,"Filesystem     1M-blocks  Used Available Use% Mounted on"
BBBP,332,/bin/df-m,"ddev/root          14529  3850     10037  28% /"
BBBP,333,/bin/df-m,"devtmpfs            1759     0      1759   0% /dev"
BBBP,334,/bin/df-m,"tmpfs               1920    40      1881   3% /dev/shm"
BBBP,335,/bin/df-m,"tmpfs                768     2       767   1% /run"
BBBP,336,/bin/df-m,"tmpfs                  5     1         5   1% /run/lock"
BBBP,337,/bin/df-m,"ddev/mmcblk0p1       247    49       199  20% /boot"
BBBP,338,/bin/df-m,"tmpfs                384     1       384   1% /run/user/1000"
BBBP,339,/bin/mount
BBBP,340,/bin/mount,"ddev/mmcblk0p2 on / type ext4 (rw,noatime)"
BBBP,341,/bin/mount,"devtmpfs on /dev type devtmpfs (rw,relatime,size=1800564k,nr_inodes=84155,mode=755)"
BBBP,342,/bin/mount,"proc on /proc type proc (rw,relatime)"
BBBP,343,/bin/mount,"sysfs on /sys type sysfs (rw,nosuid,nodev,noexec,relatime)"
BBBP,344,/bin/mount,"securityfs on /sys/kernel/security type securityfs (rw,nosuid,nodev,noexec,relatime)"
BBBP,345,/bin/mount,"tmpfs on /dev/shm type tmpfs (rw,nosuid,nodev)"
BBBP,346,/bin/mount,"devpts on /dev/pts type devpts (rw,nosuid,noexec,relatime,gid=5,mode=620,ptmxmode=000)"
BBBP,347,/bin/mount,"tmpfs on /run type tmpfs (rw,nosuid,nodev,size=786172k,nr_inodes=819200,mode=755)"
BBBP,348,/bin/mount,"tmpfs on /run/lock type tmpfs (rw,nosuid,nodev,noexec,relatime,size=5120k)"
BBBP,349,/bin/mount,"cgroup2 on /sys/fs/cgroup type cgroup2 (rw,nosuid,nodev,noexec,relatime,nsdelegate,memory_recursiveprot)"
BBBP,350,/bin/mount,"none on /sys/fs/bpf type bpf (rw,nosuid,nodev,noexec,relatime,mode=700)"
BBBP,351,/bin/mount,"systemd-1 on /proc/sys/fs/binfmt_misc type autofs (rw,relatime,fd=29,pgrp=1,timeout=0,minproto=5,maxproto=5,direct)"
BBBP,352,/bin/mount,"configfs on /sys/kernel/config type configfs (rw,nosuid,nodev,noexec,relatime)"
BBBP,353,/bin/mount,"debugfs on /sys/kernel/debug type debugfs (rw,nosuid,nodev,noexec,relatime)"
BBBP,354,/bin/mount,"sunrpc on /run/rpc_pipefs type rpc_pipefs (rw,relatime)"
BBBP,355,/bin/mount,"tracefs on /sys/kernel/tracing type tracefs (rw,nosuid,nodev,noexec,relatime)"
BBBP,356,/bin/mount,"mqueue on /dev/mqueue type mqueue (rw,nosuid,nodev,noexec,relatime)"
BBBP,357,/bin/mount,"fusectl on /sys/fs/fuse/connections type fusectl (rw,nosuid,nodev,noexec,relatime)"
BBBP,358,/bin/mount,"ddev/mmcblk0p1 on /boot type vfat (rw,relatime,fmask=0022,dmask=0022,codepage=437,iocharset=ascii,shortname=mixed,errors=remount-ro)"
BBBP,359,/bin/mount,"tmpfs on /run/user/1000 type tmpfs (rw,nosuid,nodev,relatime,size=393084k,nr_inodes=98271,mode=700,uid=1000,gid=1000)"
BBBP,360,/bin/mount,"gvfsd-fuse on /run/user/1000/gvfs type fuse.gvfsd-fuse (rw,nosuid,nodev,relatime,user_id=1000,group_id=1000)"
BBBP,361,/bin/mount,"binfmt_misc on /proc/sys/fs/binfmt_misc type binfmt_misc (rw,nosuid,nodev,noexec,relatime)"
BBBP,362,/etc/fstab
BBBP,363,/etc/fstab,"proc            /proc           proc    defaults          0       0"
BBBP,364,/etc/fstab,"PARTUUID=8060a2b6-01  /boot           vfat    defaults          0       2"
BBBP,365,/etc/fstab,"PARTUUID=8060a2b6-02  /               ext4    defaults,noatime  0       1"
BBBP,366,/etc/fstab,"# a swapfile is not a swap partition, no line here"
BBBP,367,/etc/fstab,"#   use  dphys-swapfile swap[on|off]  for that"
BBBP,368,netstat -r
BBBP,369,netstat -r,"Kernel IP routing table"
BBBP,370,netstat -r,"Destination     Gateway         Genmask         Flags   MSS Window  irtt Iface"
BBBP,371,netstat -r,"default         10.1.26.1       0.0.0.0         UG        0 0          0 eth0"
BBBP,372,netstat -r,"default         10.1.26.1       0.0.0.0         UG        0 0          0 wlan1"
BBBP,373,netstat -r,"10.1.26.0       0.0.0.0         255.255.254.0   U         0 0          0 eth0"
BBBP,374,netstat -r,"10.1.26.0       0.0.0.0         255.255.254.0   U         0 0          0 wlan1"
BBBP,375,netstat -r,"10.41.0.0       0.0.0.0         255.255.255.0   U         0 0          0 wlan0"
BBBP,376,uptime
BBBP,377,uptime," 10:29:03 up  1:19,  2 users,  load average: 0.58, 0.73, 0.68"
BBBP,378,getconf PAGESIZE
BBBP,379,getconf PAGESIZE,"4096"
CPU001,CPU 1 IFHP-Raspi,User%,Sys%,Wait%,Idle%,Steal%
CPU001,T0001,5.0,5.0,0.8,89.1,0.0
CPU001,T0002,12.1,3.0,0.0,84.8,0.0
CPU001,T0003,2.9,11.0,0.0,86.0,0.0
CPU001,T0004,28.3,10.8,0.8,60.0,0.0
CPU001,T0005,93.0,7.0,0.0,0.0,0.0
CPU001,T0006,99.1,0.9,0.0,0.0,0.0
CPU001,T0007,100.0,0.0,0.0,0.0,0.0
CPU001,T0008,100.0,0.0,0.0,0.0,0.0
CPU001,T0009,100.0,0.0,0.0,0.0,0.0
CPU001,T0010,100.0,0.0,0.0,0.0,0.0
CPU001,T0011,100.0,0.0,0.0,0.0,0.0
CPU001,T0012,99.0,1.0,0.0,0.0,0.0
CPU001,T0013,99.0,1.0,0.0,0.0,0.0
CPU001,T0014,100.0,0.0,0.0,0.0,0.0
CPU001,T0015,98.0,2.0,0.0,0.0,0.0
CPU001,T0016,99.0,1.0,0.0,0.0,0.0
CPU001,T0017,90.5,9.5,0.0,0.0,0.0
CPU001,T0018,99.0,1.0,0.0,0.0,0.0
CPU001,T0019,100.0,0.0,0.0,0.0,0.0
CPU001,T0020,100.0,0.0,0.0,0.0,0.0
CPU001,T0021,100.0,0.0,0.0,0.0,0.0
CPU001,T0022,100.0,0.0,0.0,0.0,0.0
CPU001,T0023,100.0,0.0,0.0,0.0,0.0
CPU001,T0024,100.0,0.0,0.0,0.0,0.0
CPU001,T0025,100.0,0.0,0.0,0.0,0.0
CPU001,T0026,100.0,0.0,0.0,0.0,0.0
CPU001,T0027,99.0,1.0,0.0,0.0,0.0
CPU001,T0028,100.0,0.0,0.0,0.0,0.0
CPU001,T0029,99.0,1.0,0.0,0.0,0.0
CPU001,T0030,92.2,7.8,0.0,0.0,0.0
CPU001,T0031,99.0,1.0,0.0,0.0,0.0
CPU001,T0032,97.1,2.9,0.0,0.0,0.0
CPU001,T0033,100.0,0.0,0.0,0.0,0.0
CPU001,T0034,98.0,2.0,0.0,0.0,0.0
CPU001,T0035,100.0,0.0,0.0,0.0,0.0
CPU001,T0036,100.0,0.0,0.0,0.0,0.0
CPU001,T0037,100.0,0.0,0.0,0.0,0.0
CPU001,T0038,97.1,2.9,0.0,0.0,0.0
CPU001,T0039,100.0,0.0,0.0,0.0,0.0
CPU001,T0040,100.0,0.0,0.0,0.0,0.0
CPU001,T0041,100.0,0.0,0.0,0.0,0.0
CPU001,T0042,99.0,1.0,0.0,0.0,0.0
CPU001,T0043,93.1,6.9,0.0,0.0,0.0
CPU001,T0044,97.1,2.9,0.0,0.0,0.0
CPU001,T0045,95.2,4.8,0.0,0.0,0.0
CPU001,T0046,96.5,3.5,0.0,0.0,0.0
CPU001,T0047,98.1,1.9,0.0,0.0,0.0
CPU001,T0048,93.4,0.9,0.0,5.7,0.0
CPU001,T0049,0.0,0.0,0.0,100.0,0.0
CPU001,T0050,1.9,1.9,0.0,96.2,0.0
CPU001,T0051,4.0,1.0,0.0,95.0,0.0
CPU001,T0052,3.7,6.5,0.0,89.7,0.0
CPU001,T0053,5.2,2.1,0.0,92.8,0.0
CPU001,T0054,5.5,3.7,0.0,90.8,0.0
CPU001,T0055,4.9,7.8,0.0,87.3,0.0
CPU001,T0056,4.9,6.8,0.0,88.3,0.0
CPU001,T0057,0.9,4.3,0.0,94.8,0.0
CPU001,T0058,0.0,0.0,0.0,100.0,0.0
CPU001,T0059,2.7,5.5,0.0,91.8,0.0
CPU001,T0060,1.0,4.9,0.0,94.2,0.0
CPU001,T0061,2.0,19.6,0.0,78.4,0.0
CPU001,T0062,0.0,2.0,0.0,98.0,0.0
CPU001,T0063,4.0,2.0,0.0,94.1,0.0
CPU001,T0064,2.0,4.1,0.0,93.9,0.0
CPU001,T0065,1.9,4.8,0.0,93.3,0.0
CPU001,T0066,2.9,3.9,0.0,93.2,0.0
CPU001,T0067,2.0,8.1,0.0,89.9,0.0
CPU001,T0068,8.1,9.1,0.0,82.8,0.0
CPU001,T0069,3.9,9.8,0.0,86.3,0.0
CPU001,T0070,12.4,9.5,0.0,78.1,0.0
CPU001,T0071,7.9,10.9,0.0,81.2,0.0
CPU001,T0072,11.5,14.4,0.0,74.0,0.0
CPU001,T0073,6.2,7.2,1.0,85.6,0.0
CPU001,T0074,13.7,5.3,0.0,81.1,0.0
CPU001,T0075,1.9,8.6,0.0,89.5,0.0
CPU001,T0076,2.0,0.0,0.0,98.0,0.0
CPU001,T0077,2.0,4.0,0.0,94.1,0.0
CPU001,T0078,1.0,2.9,0.0,96.2,0.0
CPU001,T0079,4.0,2.0,0.0,94.1,0.0
CPU001,T0080,2.0,2.0,0.0,96.0,0.0
CPU001,T0081,2.9,9.5,0.0,87.6,0.0
CPU001,T0082,3.0,1.0,0.0,96.0,0.0
CPU001,T0083,6.7,3.8,1.9,87.6,0.0
CPU001,T0084,1.0,4.9,0.0,94.1,0.0
CPU001,T0085,2.0,2.0,0.0,96.1,0.0
CPU001,T0086,1.0,3.0,0.0,96.0,0.0
CPU001,T0087,12.0,4.0,0.0,84.0,0.0
CPU001,T0088,1.0,0.0,0.0,99.0,0.0
CPU001,T0089,1.8,2.8,0.0,95.4,0.0
CPU001,T0090,1.0,6.9,0.0,92.2,0.0
CPU001,T0091,0.0,0.0,0.0,100.0,0.0
CPU001,T0092,1.0,5.8,0.0,93.2,0.0
CPU001,T0093,0.0,5.9,0.0,94.1,0.0
CPU001,T0094,0.0,2.9,0.0,97.1,0.0
CPU001,T0095,1.9,4.8,0.0,93.3,0.0
CPU001,T0096,6.9,6.9,0.0,86.3,0.0
CPU001,T0097,7.8,3.9,0.0,88.3,0.0
CPU001,T0098,5.0,6.9,2.0,86.1,0.0
CPU001,T0099,6.1,6.1,0.0,87.9,0.0
CPU001,T0100,11.9,7.9,0.0,80.2,0.0
CPU001,T0101,19.8,13.5,0.0,66.7,0.0
CPU001,T0102,30.3,16.5,16.5,36.7,0.0
CPU001,T0103,39.6,17.9,11.3,31.1,0.0
CPU001,T0104,41.3,7.7,1.9,49.0,0.0
CPU001,T0105,19.0,14.0,0.0,67.0,0.0
CPU001,T0106,23.4,9.6,4.3,62.8,0.0
CPU001,T0107,91.3,4.8,0.0,3.8,0.0
CPU001,T0108,34.3,12.7,0.0,52.9,0.0
CPU001,T0109,6.0,5.0,1.0,88.0,0.0
CPU001,T0110,11.9,4.0,2.0,82.2,0.0
CPU001,T0111,8.0,7.0,1.0,84.0,0.0
CPU001,T0112,13.3,7.1,0.0,79.6,0.0
CPU001,T0113,6.2,4.1,0.0,89.7,0.0
CPU001,T0114,16.5,4.9,0.0,78.6,0.0
CPU001,T0115,1.0,2.0,0.0,97.1,0.0
CPU001,T0116,1.9,2.9,0.0,95.1,0.0
CPU001,T0117,9.3,2.8,0.0,88.0,0.0
CPU001,T0118,6.7,3.8,0.0,89.5,0.0
CPU001,T0119,9.4,9.4,0.9,80.2,0.0
CPU001,T0120,7.7,10.6,0.0,81.7,0.0
CPU001,T0121,21.8,11.8,0.0,66.4,0.0
CPU001,T0122,41.4,12.1,0.0,46.5,0.0
CPU001,T0123,6.9,7.8,0.0,85.3,0.0
CPU001,T0124,10.9,8.9,0.0,80.2,0.0
CPU001,T0125,6.1,1.0,0.0,92.9,0.0
CPU001,T0126,11.2,7.1,1.0,80.6,0.0
CPU001,T0127,7.8,5.9,1.0,85.3,0.0
CPU001,T0128,5.0,1.0,0.0,94.1,0.0
CPU001,T0129,22.8,11.9,2.0,63.4,0.0
CPU001,T0130,30.2,9.4,0.0,60.4,0.0
CPU001,T0131,92.2,3.9,0.0,3.9,0.0
CPU001,T0132,90.3,7.8,1.0,1.0,0.0
CPU001,T0133,80.0,12.4,0.0,7.6,0.0
CPU001,T0134,20.2,8.7,0.0,71.2,0.0
CPU001,T0135,16.0,8.0,0.0,76.0,0.0
CPU001,T0136,5.9,7.8,1.0,85.3,0.0
CPU001,T0137,4.0,6.1,0.0,89.9,0.0
CPU001,T0138,14.4,8.7,0.0,76.9,0.0
CPU001,T0139,14.4,10.3,0.0,75.3,0.0
CPU001,T0140,8.9,3.0,1.0,87.1,0.0
CPU001,T0141,18.7,10.3,0.0,71.0,0.0
CPU001,T0142,4.8,3.8,1.9,89.4,0.0
CPU001,T0143,9.1,2.0,0.0,88.9,0.0
CPU001,T0144,4.0,0.0,0.0,96.0,0.0
CPU001,T0145,24.5,17.6,0.0,57.8,0.0
CPU001,T0146,35.6,8.7,1.9,53.8,0.0
CPU001,T0147,20.4,7.8,0.0,71.8,0.0
CPU001,T0148,4.8,15.4,0.0,79.8,0.0
CPU001,T0149,16.8,10.9,0.0,72.3,0.0
CPU001,T0150,1.8,4.6,0.0,93.6,0.0
CPU001,T0151,12.7,8.8,0.0,78.4,0.0
CPU001,T0152,2.0,1.0,0.0,97.0,0.0
CPU001,T0153,17.1,4.8,0.0,78.1,0.0
CPU001,T0154,16.3,4.8,0.0,78.8,0.0
CPU001,T0155,24.8,8.9,0.0,66.3,0.0
CPU001,T0156,33.3,13.5,0.0,53.1,0.0
CPU001,T0157,1.0,1.0,0.0,98.0,0.0
CPU001,T0158,2.0,1.0,0.0,97.0,0.0
CPU001,T0159,3.8,7.6,1.9,86.7,0.0
CPU001,T0160,0.0,2.9,0.0,97.1,0.0
CPU001,T0161,1.9,8.4,0.0,89.7,0.0
CPU001,T0162,12.0,7.0,0.0,81.0,0.0
CPU001,T0163,1.0,4.8,0.0,94.2,0.0
CPU001,T0164,14.1,11.1,1.0,73.7,0.0
CPU001,T0165,5.0,5.0,0.0,90.1,0.0
CPU001,T0166,7.1,11.2,8.2,73.5,0.0
CPU001,T0167,8.1,8.1,4.5,79.3,0.0
CPU001,T0168,0.0,1.0,0.0,99.0,0.0
CPU001,T0169,5.1,2.0,0.0,92.9,0.0
CPU001,T0170,5.5,7.3,0.0,87.2,0.0
CPU001,T0171,1.9,1.0,1.9,95.1,0.0
CPU001,T0172,10.0,4.0,0.0,86.0,0.0
CPU001,T0173,8.7,3.8,0.0,87.5,0.0
CPU001,T0174,0.0,2.1,0.0,97.9,0.0
CPU001,T0175,0.0,4.9,0.0,95.1,0.0
CPU001,T0176,4.0,5.9,0.0,90.1,0.0
CPU001,T0177,3.9,4.9,0.0,91.2,0.0
CPU001,T0178,10.4,13.5,0.0,76.0,0.0
CPU001,T0179,2.9,2.9,0.0,94.1,0.0
CPU001,T0180,2.0,4.9,0.0,93.1,0.0
CPU001,T0181,1.0,4.0,0.0,95.0,0.0
CPU001,T0182,0.0,0.0,0.0,100.0,0.0
CPU001,T0183,2.9,1.9,0.0,95.2,0.0
CPU001,T0184,0.0,3.0,0.0,97.0,0.0
CPU001,T0185,0.0,1.9,0.0,98.1,0.0
CPU001,T0186,1.0,3.0,0.0,96.0,0.0
CPU001,T0187,4.3,10.6,0.0,85.1,0.0
CPU001,T0188,4.9,2.9,0.0,92.2,0.0
CPU001,T0189,7.6,9.5,0.0,82.9,0.0
CPU001,T0190,7.7,4.8,0.0,87.5,0.0
CPU001,T0191,1.1,2.1,0.0,96.8,0.0
CPU001,T0192,5.6,5.6,0.0,88.8,0.0
CPU001,T0193,3.0,0.0,0.0,97.0,0.0
CPU001,T0194,1.0,3.0,0.0,96.0,0.0
CPU001,T0195,4.0,2.0,0.0,94.1,0.0
CPU001,T0196,0.0,2.9,3.8,93.3,0.0
CPU001,T0197,0.0,1.0,0.0,99.0,0.0
CPU001,T0198,1.9,5.8,0.0,92.3,0.0
CPU001,T0199,1.0,1.0,0.0,98.0,0.0
CPU001,T0200,0.0,1.0,0.0,99.0,0.0
CPU001,T0201,9.8,13.7,0.0,76.5,0.0
CPU001,T0202,10.8,3.9,0.0,85.3,0.0
CPU001,T0203,12.8,6.4,0.0,80.9,0.0
CPU001,T0204,2.0,2.0,0.0,96.0,0.0
CPU001,T0205,8.4,0.9,0.0,90.7,0.0
CPU001,T0206,1.0,2.9,0.0,96.1,0.0
CPU001,T0207,3.7,5.6,0.0,90.7,0.0
CPU001,T0208,12.7,8.8,0.0,78.4,0.0
CPU001,T0209,6.5,5.6,0.0,88.0,0.0
CPU001,T0210,2.0,5.9,0.0,92.2,0.0
CPU001,T0211,5.0,5.0,0.0,90.0,0.0
CPU001,T0212,1.0,2.0,0.0,97.0,0.0
CPU001,T0213,3.0,5.0,0.0,92.1,0.0
CPU001,T0214,8.8,18.6,0.0,72.5,0.0
CPU001,T0215,0.0,0.0,0.0,100.0,0.0
CPU001,T0216,1.9,6.7,0.0,91.3,0.0
CPU001,T0217,7.2,5.2,0.0,87.6,0.0
CPU001,T0218,18.2,2.0,0.0,79.8,0.0
CPU001,T0219,3.7,2.8,0.0,93.5,0.0
CPU001,T0220,0.0,0.0,0.0,100.0,0.0
CPU001,T0221,2.0,3.0,0.0,95.0,0.0
CPU001,T0222,2.0,6.9,0.0,91.2,0.0
CPU001,T0223,2.0,1.0,0.0,97.0,0.0
CPU001,T0224,2.9,3.9,0.0,93.2,0.0
CPU001,T0225,2.0,4.0,0.0,93.9,0.0
CPU001,T0226,1.0,4.0,0.0,95.0,0.0
CPU001,T0227,2.0,1.0,0.0,97.0,0.0
CPU001,T0228,0.0,0.0,0.0,100.0,0.0
CPU001,T0229,0.0,1.0,0.0,99.0,0.0
CPU001,T0230,3.9,2.0,0.0,94.1,0.0
CPU001,T0231,1.9,3.8,0.0,94.3,0.0
CPU001,T0232,3.0,1.0,0.0,96.0,0.0
CPU001,T0233,0.9,3.7,0.0,95.3,0.0
CPU001,T0234,1.9,1.9,0.0,96.2,0.0
CPU001,T0235,2.0,0.0,0.0,98.0,0.0
CPU001,T0236,5.6,7.4,0.0,87.0,0.0
CPU001,T0237,13.7,11.8,0.0,74.5,0.0
CPU001,T0238,1.8,10.0,0.0,88.2,0.0
CPU001,T0239,5.9,1.0,0.0,93.1,0.0
CPU001,T0240,1.0,4.9,0.0,94.1,0.0
CPU001,T0241,6.9,12.9,0.0,80.2,0.0
CPU001,T0242,0.0,1.0,0.0,99.0,0.0
CPU001,T0243,0.0,0.0,0.0,100.0,0.0
CPU001,T0244,0.0,0.0,0.0,100.0,0.0
CPU001,T0245,1.9,4.8,0.0,93.3,0.0
CPU001,T0246,0.0,0.0,0.0,100.0,0.0
CPU001,T0247,0.0,2.0,0.0,98.0,0.0
CPU001,T0248,3.9,0.0,0.0,96.1,0.0
CPU001,T0249,0.9,4.6,0.0,94.5,0.0
CPU001,T0250,0.0,3.0,0.0,97.0,0.0
CPU001,T0251,1.0,1.9,0.0,97.1,0.0
CPU001,T0252,1.0,4.8,0.0,94.2,0.0
CPU001,T0253,1.0,4.8,0.0,94.3,0.0
CPU001,T0254,1.0,0.0,0.0,99.0,0.0
CPU001,T0255,2.9,1.9,0.0,95.2,0.0
CPU001,T0256,2.0,1.0,0.0,97.0,0.0
CPU001,T0257,4.8,2.9,0.0,92.4,0.0
CPU001,T0258,2.9,3.9,0.0,93.1,0.0
CPU001,T0259,2.0,2.0,0.0,96.1,0.0
CPU001,T0260,2.8,4.7,0.0,92.5,0.0
CPU001,T0261,3.0,1.0,0.0,96.0,0.0
CPU001,T0262,5.6,6.5,0.0,88.0,0.0
CPU001,T0263,1.9,0.0,0.0,98.1,0.0
CPU002,CPU 2 IFHP-Raspi,User%,Sys%,Wait%,Idle%,Steal%
CPU002,T0001,0.8,2.5,0.8,95.8,0.0
CPU002,T0002,5.9,8.9,0.0,85.1,0.0
CPU002,T0003,2.1,5.7,0.0,92.2,0.0
CPU002,T0004,15.1,12.6,0.0,72.3,0.0
CPU002,T0005,0.9,4.3,0.0,94.8,0.0
CPU002,T0006,0.0,0.9,0.0,99.1,0.0
CPU002,T0007,0.0,0.0,0.0,100.0,0.0
CPU002,T0008,0.0,0.0,0.0,100.0,0.0
CPU002,T0009,0.0,1.9,0.0,98.1,0.0
CPU002,T0010,0.0,0.9,0.0,99.1,0.0
CPU002,T0011,0.0,2.0,0.0,98.0,0.0
CPU002,T0012,0.0,0.0,0.0,100.0,0.0
CPU002,T0013,2.0,1.0,0.0,97.1,0.0
CPU002,T0014,0.0,0.0,0.0,100.0,0.0
CPU002,T0015,1.0,0.0,0.0,99.0,0.0
CPU002,T0016,0.0,0.0,0.0,100.0,0.0
CPU002,T0017,0.0,0.0,0.0,100.0,0.0
CPU002,T0018,25.7,4.0,0.0,70.3,0.0
CPU002,T0019,0.9,0.9,0.0,98.2,0.0
CPU002,T0020,0.0,0.9,0.0,99.1,0.0
CPU002,T0021,0.0,0.0,0.0,100.0,0.0
CPU002,T0022,0.9,0.0,0.0,99.1,0.0
CPU002,T0023,0.0,0.0,0.0,100.0,0.0
CPU002,T0024,0.0,0.0,0.0,100.0,0.0
CPU002,T0025,0.0,0.0,0.0,100.0,0.0
CPU002,T0026,0.0,0.0,0.0,100.0,0.0
CPU002,T0027,0.0,0.0,0.0,100.0,0.0
CPU002,T0028,1.0,0.0,0.0,99.0,0.0
CPU002,T0029,0.0,0.0,0.0,100.0,0.0
CPU002,T0030,0.0,0.0,0.0,100.0,0.0
CPU002,T0031,0.0,1.9,0.0,98.1,0.0
CPU002,T0032,0.0,0.0,0.0,100.0,0.0
CPU002,T0033,1.0,1.9,1.0,96.1,0.0
CPU002,T0034,0.0,0.0,0.0,100.0,0.0
CPU002,T0035,1.0,1.9,0.0,97.1,0.0
CPU002,T0036,0.0,0.0,0.0,100.0,0.0
CPU002,T0037,0.0,0.0,0.0,100.0,0.0
CPU002,T0038,0.0,0.0,1.0,99.0,0.0
CPU002,T0039,0.0,0.0,0.0,100.0,0.0
CPU002,T0040,0.0,0.0,0.0,100.0,0.0
CPU002,T0041,0.0,0.0,0.0,100.0,0.0
CPU002,T0042,0.0,0.0,0.0,100.0,0.0
CPU002,T0043,1.0,0.0,2.0,97.1,0.0
CPU002,T0044,0.0,0.0,0.0,100.0,0.0
CPU002,T0045,3.8,6.7,0.0,89.4,0.0
CPU002,T0046,11.0,6.8,0.0,82.2,0.0
CPU002,T0047,1.9,1.9,0.0,96.3,0.0
CPU002,T0048,4.8,1.9,1.9,91.4,0.0
CPU002,T0049,1.0,1.9,0.0,97.1,0.0
CPU002,T0050,1.9,5.8,0.0,92.2,0.0
CPU002,T0051,10.8,3.9,0.0,85.3,0.0
CPU002,T0052,8.5,2.8,0.0,88.7,0.0
CPU002,T0053,3.9,3.9,0.0,92.2,0.0
CPU002,T0054,3.7,4.6,0.0,91.7,0.0
CPU002,T0055,5.9,0.0,0.0,94.1,0.0
CPU002,T0056,11.0,1.0,0.0,88.0,0.0
CPU002,T0057,0.8,1.7,0.8,96.6,0.0
CPU002,T0058,1.9,1.9,0.0,96.2,0.0
CPU002,T0059,0.9,1.9,0.0,97.2,0.0
CPU002,T0060,0.0,0.0,0.0,100.0,0.0
CPU002,T0061,29.1,6.8,0.0,64.1,0.0
CPU002,T0062,1.0,0.0,1.0,98.0,0.0
CPU002,T0063,0.9,5.6,0.0,93.5,0.0
CPU002,T0064,2.0,2.0,0.0,96.0,0.0
CPU002,T0065,2.8,3.7,0.0,93.5,0.0
CPU002,T0066,2.9,3.8,0.0,93.3,0.0
CPU002,T0067,7.6,8.6,1.0,82.9,0.0
CPU002,T0068,9.4,5.7,0.0,84.9,0.0
CPU002,T0069,1.9,3.9,0.0,94.2,0.0
CPU002,T0070,1.0,4.0,0.0,95.0,0.0
CPU002,T0071,5.9,11.9,0.0,82.2,0.0
CPU002,T0072,11.9,11.9,2.0,74.3,0.0
CPU002,T0073,4.0,3.0,0.0,93.0,0.0
CPU002,T0074,9.2,5.1,0.0,85.7,0.0
CPU002,T0075,3.8,1.9,0.0,94.3,0.0
CPU002,T0076,0.0,0.0,0.0,100.0,0.0
CPU002,T0077,1.9,0.0,0.0,98.1,0.0
CPU002,T0078,0.0,0.0,0.0,100.0,0.0
CPU002,T0079,0.0,2.0,0.0,98.0,0.0
CPU002,T0080,1.0,0.0,0.0,99.0,0.0
CPU002,T0081,3.8,0.0,0.0,96.2,0.0
CPU002,T0082,0.0,0.0,0.0,100.0,0.0
CPU002,T0083,1.9,1.0,0.0,97.1,0.0
CPU002,T0084,1.9,0.0,0.0,98.1,0.0
CPU002,T0085,2.9,0.0,0.0,97.1,0.0
CPU002,T0086,2.0,0.0,0.0,98.0,0.0
CPU002,T0087,8.0,4.0,0.0,88.0,0.0
CPU002,T0088,0.0,0.0,0.0,100.0,0.0
CPU002,T0089,1.8,5.5,0.0,92.7,0.0
CPU002,T0090,2.8,3.8,0.0,93.4,0.0
CPU002,T0091,0.0,0.0,0.0,100.0,0.0
CPU002,T0092,0.0,0.0,0.0,100.0,0.0
CPU002,T0093,0.0,0.0,0.0,100.0,0.0
CPU002,T0094,0.0,0.0,0.0,100.0,0.0
CPU002,T0095,0.0,0.0,0.0,100.0,0.0
CPU002,T0096,10.5,4.8,0.0,84.8,0.0
CPU002,T0097,7.7,1.9,0.0,90.4,0.0
CPU002,T0098,8.7,0.0,0.0,91.3,0.0
CPU002,T0099,7.5,1.9,0.0,90.6,0.0
CPU002,T0100,13.1,6.1,0.0,80.8,0.0
CPU002,T0101,20.0,9.0,0.0,71.0,0.0
CPU002,T0102,47.7,11.2,10.3,30.8,0.0
CPU002,T0103,40.2,11.8,5.9,42.2,0.0
CPU002,T0104,25.3,13.7,0.0,61.1,0.0
CPU002,T0105,30.8,8.7,0.0,60.6,0.0
CPU002,T0106,24.8,10.5,0.0,64.8,0.0
CPU002,T0107,42.2,8.8,2.0,47.1,0.0
CPU002,T0108,27.7,8.9,0.0,63.4,0.0
CPU002,T0109,1.9,3.9,1.9,92.2,0.0
CPU002,T0110,11.9,5.0,0.0,83.2,0.0
CPU002,T0111,9.1,8.1,0.0,82.8,0.0
CPU002,T0112,20.4,1.0,1.0,77.6,0.0
CPU002,T0113,19.2,3.0,0.0,77.8,0.0
CPU002,T0114,11.7,3.9,0.0,84.5,0.0
CPU002,T0115,0.0,0.0,0.0,100.0,0.0
CPU002,T0116,3.8,0.0,0.0,96.2,0.0
CPU002,T0117,5.5,1.8,0.0,92.7,0.0
CPU002,T0118,5.8,1.0,0.0,93.3,0.0
CPU002,T0119,4.9,3.9,1.0,90.2,0.0
CPU002,T0120,9.9,4.0,0.0,86.1,0.0
CPU002,T0121,20.4,12.6,0.0,67.0,0.0
CPU002,T0122,47.6,13.6,0.0,38.8,0.0
CPU002,T0123,9.8,4.9,0.0,85.3,0.0
CPU002,T0124,7.3,5.2,0.0,87.5,0.0
